,case,rmse,chi,privacy,real,uniform,uniform2,nclasses,uniform_original
8166,9ftt_8_uniform,26.419689627245813,6.336267552403254,9,f,1,1,8,1
8167,9ttt_8_uniform,40.570925550201586,13.223667726195394,9,t,1,1,8,1
8168,9mtt_8_uniform,28.635642126552707,6.176466596537243,9,m,1,1,8,1
8169,9tffNone_8_uniform,3.9180488763995856e-12,1.260052970750191e-25,9,t,0,0,8,1
8170,9fff_8_uniform,3.960624101897391e-12,1.2350083082456966e-25,9,f,0,0,8,1
8171,9mff_8_uniform,3.2642305440647695e-12,8.887564909116101e-26,9,m,0,0,8,1
8172,9ftt_8_uniform,20.73644135332772,3.636642716139301,9,f,1,1,8,1
8173,9ttt_8_uniform,26.68332812825267,5.753421934863877,9,t,1,1,8,1
8174,9mtt_8_uniform,26.38181191654584,5.372389689540579,9,m,1,1,8,1
8175,9tffNone_8_uniform,3.3216029994182812e-12,9.156265993192152e-26,9,t,0,0,8,1
8176,9fff_8_uniform,3.950336450817914e-12,1.2612408597992534e-25,9,f,0,0,8,1
8177,9mff_8_uniform,4.0153398051812825e-12,1.325583094115807e-25,9,m,0,0,8,1
8178,9ftt_8_uniform,32.7414110874898,8.796453831137473,9,f,1,1,8,1
8179,9ttt_8_uniform,22.271057451320086,3.888884028947569,9,t,1,1,8,1
8180,9mtt_8_uniform,31.591137997862628,8.01005505292191,9,m,1,1,8,1
8181,9tffNone_8_uniform,3.45004901544224e-12,9.779871357037199e-26,9,t,0,0,8,1
8182,9fff_8_uniform,4.141653588328373e-12,1.3834517003270416e-25,9,f,0,0,8,1
8183,9mff_8_uniform,4.620866515610679e-12,1.6950011034842378e-25,9,m,0,0,8,1
8184,9ftt_8_uniform,12.328828005937952,1.2141968506994107,9,f,1,1,8,1
8185,9ttt_8_uniform,25.13961017995307,4.945925047864833,9,t,1,1,8,1
8186,9mtt_8_uniform,47.49736834815167,18.725363719583846,9,m,1,1,8,1
8187,9tffNone_8_uniform,3.107696564663033e-12,8.050240234520508e-26,9,t,0,0,8,1
8188,9fff_8_uniform,3.5720446927076004e-12,1.06024862413794e-25,9,f,0,0,8,1
8189,9mff_8_uniform,4.6868898334766076e-12,1.7608111736210222e-25,9,m,0,0,8,1
8190,9ftt_8_uniform,31.11269837220809,7.237435548005145,9,f,1,1,8,1
8191,9ttt_8_uniform,21.863211109075447,3.9708560196831897,9,t,1,1,8,1
8192,9mtt_8_uniform,36.87817782917155,11.192687985074215,9,m,1,1,8,1
8193,9tffNone_8_uniform,3.839482615092177e-12,1.2027280049636638e-25,9,t,0,0,8,1
8194,9fff_8_uniform,3.5204506530945517e-12,9.808142744579181e-26,9,f,0,0,8,1
8195,9mff_8_uniform,2.825995594408235e-12,6.758004360962711e-26,9,m,0,0,8,1
8196,9ftt_8_uniform,39.395431207184416,13.596177899260093,9,f,1,1,8,1
8197,9ttt_8_uniform,27.85677655436824,6.243490625547372,9,t,1,1,8,1
8198,9mtt_8_uniform,21.2602916254693,3.699991124771765,9,m,1,1,8,1
8199,9tffNone_8_uniform,4.091615784329055e-12,1.338786755263198e-25,9,t,0,0,8,1
8200,9fff_8_uniform,2.568275368978207e-12,5.618894916675841e-26,9,f,0,0,8,1
8201,9mff_8_uniform,4.28211514007948e-12,1.4848148785702554e-25,9,m,0,0,8,1
8202,9ftt_8_uniform,26.30589287593181,5.370787408362407,9,f,1,1,8,1
8203,9ttt_8_uniform,34.351128074635334,10.016409402665206,9,t,1,1,8,1
8204,9mtt_8_uniform,30.066592756745816,7.507282213362024,9,m,1,1,8,1
8205,9tffNone_8_uniform,2.393801498772492e-12,4.7839218930961007e-26,9,t,0,0,8,1
8206,9fff_8_uniform,3.034741250379503e-12,7.483387731336701e-26,9,f,0,0,8,1
8207,9mff_8_uniform,4.923112651834941e-12,1.9520927952005297e-25,9,m,0,0,8,1
8208,9ftt_8_uniform,15.620499351813308,1.9522055756430432,9,f,1,1,8,1
8209,9ttt_8_uniform,21.540659228538015,3.977152491970825,9,t,1,1,8,1
8210,9mtt_8_uniform,28.948229652260256,6.305137710845025,9,m,1,1,8,1
8211,9tffNone_8_uniform,3.912865365830647e-12,1.2547409485278767e-25,9,t,0,0,8,1
8212,9fff_8_uniform,4.758727025936798e-12,1.7704491882495282e-25,9,f,0,0,8,1
8213,9mff_8_uniform,4.202714627245666e-12,1.3318388190333057e-25,9,m,0,0,8,1
8214,9ftt_8_uniform,36.27671429443411,10.466099799139007,9,f,1,1,8,1
8215,9ttt_8_uniform,29.698484809834994,7.648130228186819,9,t,1,1,8,1
8216,9mtt_8_uniform,27.784887978899608,5.694479111058662,9,m,1,1,8,1
8217,9tffNone_8_uniform,3.7621476556948e-12,1.1744679189482476e-25,9,t,0,0,8,1
8218,9fff_8_uniform,3.452360371094124e-12,9.689362353610352e-26,9,f,0,0,8,1
8219,9mff_8_uniform,4.4199870438955944e-12,1.5348510147159382e-25,9,m,0,0,8,1
8220,9ftt_8_exponential,494.1295376720562,9093.593565049541,9,f,1,1,8,0
8221,9ttt_8_exponential,460.3802775966842,5094.199761910113,9,t,1,1,8,0
8222,9mtt_8_exponential,449.479699207873,6981.574247495868,9,m,1,1,8,0
8223,9tffNone_8_exponential,7.86425819252324e-12,1.5305048065265415e-25,9,t,0,0,8,0
8224,9fff_8_exponential,7.613549369613492e-12,1.55116009865194e-25,9,f,0,0,8,0
8225,9mff_8_exponential,1.2198470070789577e-11,4.126075973750508e-25,9,m,0,0,8,0
8226,9ftt_8_exponential,452.1835910335535,7864.37271860819,9,f,1,1,8,0
8227,9ttt_8_exponential,474.1982707686733,11145.443034315005,9,t,1,1,8,0
8228,9mtt_8_exponential,448.8563244513772,6234.981523891475,9,m,1,1,8,0
8229,9tffNone_8_exponential,1.0996832217938702e-11,3.0264387801893234e-25,9,t,0,0,8,0
8230,9fff_8_exponential,1.3143303147732617e-12,1.6062752774094294e-26,9,f,0,0,8,0
8231,9mff_8_exponential,1.255437808498547e-11,4.1132406575421626e-25,9,m,0,0,8,0
8232,9ftt_8_exponential,458.31212072123947,5997.52118034236,9,f,1,1,8,0
8233,9ttt_8_exponential,459.4975516800933,5682.1568683848245,9,t,1,1,8,0
8234,9mtt_8_exponential,470.5252384304162,11691.322597433778,9,m,1,1,8,0
8235,9tffNone_8_exponential,1.1146845286418276e-11,2.864301004063132e-25,9,t,0,0,8,0
8236,9fff_8_exponential,1.1951519458217945e-11,3.391190754611797e-25,9,f,0,0,8,0
8237,9mff_8_exponential,8.47474604148405e-12,1.7385981597812234e-25,9,m,0,0,8,0
8238,9ftt_8_exponential,444.4997187850629,6125.470463099329,9,f,1,1,8,0
8239,9ttt_8_exponential,468.93922847209103,5102.024498202938,9,t,1,1,8,0
8240,9mtt_8_exponential,460.4736691712133,10864.314959721509,9,m,1,1,8,0
8241,9tffNone_8_exponential,4.985720474887741e-12,8.098475068514526e-26,9,t,0,0,8,0
8242,9fff_8_exponential,9.659880849393222e-12,2.261784312060053e-25,9,f,0,0,8,0
8243,9mff_8_exponential,1.0739210729071952e-11,2.702015861061475e-25,9,m,0,0,8,0
8244,9ftt_8_exponential,466.3560871265647,11147.79083026155,9,f,1,1,8,0
8245,9ttt_8_exponential,442.849861691296,6482.741283717822,9,t,1,1,8,0
8246,9mtt_8_exponential,458.33175757304883,5336.332157573138,9,m,1,1,8,0
8247,9tffNone_8_exponential,8.006159610330208e-12,1.689129008867385e-25,9,t,0,0,8,0
8248,9fff_8_exponential,1.2851834868855037e-11,4.850975475982601e-25,9,f,0,0,8,0
8249,9mff_8_exponential,1.3967237583612143e-11,4.0181912521540296e-25,9,m,0,0,8,0
8250,9ftt_8_exponential,470.499734325111,7660.450751658837,9,f,1,1,8,0
8251,9ttt_8_exponential,468.3374851536016,18179.591690632817,9,t,1,1,8,0
8252,9mtt_8_exponential,484.68133861332024,7182.598563986901,9,m,1,1,8,0
8253,9tffNone_8_exponential,7.737041252043374e-12,1.690019124709475e-25,9,t,0,0,8,0
8254,9fff_8_exponential,3.526552792018515e-12,7.092724618331597e-26,9,f,0,0,8,0
8255,9mff_8_exponential,5.7761753480801185e-12,9.635446229934457e-26,9,m,0,0,8,0
8256,9ftt_8_exponential,475.6153908359148,6731.271474603855,9,f,1,1,8,0
8257,9ttt_8_exponential,468.1367321627304,10811.599085856229,9,t,1,1,8,0
8258,9mtt_8_exponential,462.07575136550935,7542.434889327402,9,m,1,1,8,0
8259,9tffNone_8_exponential,4.1075478780470626e-12,5.69233841052051e-26,9,t,0,0,8,0
8260,9fff_8_exponential,6.0815389825986885e-12,1.2069020659103562e-25,9,f,0,0,8,0
8261,9mff_8_exponential,1.1222680653026372e-11,3.141792400583133e-25,9,m,0,0,8,0
8262,9ftt_8_exponential,461.40654525049814,6965.4993031421,9,f,1,1,8,0
8263,9ttt_8_exponential,464.37700201452697,4555.210794300129,9,t,1,1,8,0
8264,9mtt_8_exponential,480.5538471389028,7420.391309673972,9,m,1,1,8,0
8265,9tffNone_8_exponential,8.172911500443889e-12,1.8039219597397576e-25,9,t,0,0,8,0
8266,9fff_8_exponential,7.087183678006855e-12,1.2878533871451795e-25,9,f,0,0,8,0
8267,9mff_8_exponential,7.48057433339047e-12,1.5289414252862177e-25,9,m,0,0,8,0
8268,9ftt_8_exponential,462.709412050371,5391.727947360232,9,f,1,1,8,0
8269,9ttt_8_exponential,448.58666944081165,4447.992144107243,9,t,1,1,8,0
8270,9mtt_8_exponential,447.807994569101,9414.709449261845,9,m,1,1,8,0
8271,9tffNone_8_exponential,7.234881430544951e-12,2.4168516146639435e-25,9,t,0,0,8,0
8272,9fff_8_exponential,6.927538025757318e-12,1.2808262987891516e-25,9,f,0,0,8,0
8273,9mff_8_exponential,3.3277940429184436e-12,4.153628004128747e-26,9,m,0,0,8,0
8274,9ftt_8_exponential,473.9915611063134,11742.672421581023,9,f,1,1,8,0
8275,9ttt_8_exponential,472.1800504045041,6069.251663173249,9,t,1,1,8,0
8276,9mtt_8_exponential,465.5126206667226,6913.091059292756,9,m,1,1,8,0
8277,9tffNone_8_exponential,1.0566213104783479e-11,2.7629046899382874e-25,9,t,0,0,8,0
8278,9fff_8_exponential,1.5694195612746389e-12,4.558424306141999e-26,9,f,0,0,8,0
8279,9mff_8_exponential,3.9668010083063524e-12,7.867951370801635e-26,9,m,0,0,8,0
8280,10ftt_8_uniform,22.978250586152114,4.180469824889236,10,f,1,1,8,1
8281,10ttt_8_uniform,16.3707055437449,2.224487590569656,10,t,1,1,8,1
8282,10mtt_8_uniform,23.45207879911715,4.749574715353131,10,m,1,1,8,1
8283,10tffNone_8_uniform,4.5084706472016e-12,1.6117959584768775e-25,10,t,0,0,8,1
8284,10fff_8_uniform,3.855124899801569e-12,1.2108309022132134e-25,10,f,0,0,8,1
8285,10mff_8_uniform,4.197593981154535e-12,1.4168116667993098e-25,10,m,0,0,8,1
8286,10ftt_8_uniform,25.88435821108957,5.87672994446028,10,f,1,1,8,1
8287,10ttt_8_uniform,29.664793948382652,7.0959666751672845,10,t,1,1,8,1
8288,10mtt_8_uniform,36.90528417449187,10.992463440101996,10,m,1,1,8,1
8289,10tffNone_8_uniform,4.2560501577406474e-12,1.4360897260317553e-25,10,t,0,0,8,1
8290,10fff_8_uniform,4.012748816799326e-12,1.2718619563895975e-25,10,f,0,0,8,1
8291,10mff_8_uniform,3.674680831509909e-12,1.080311470059949e-25,10,m,0,0,8,1
8292,10ftt_8_uniform,24.166091947189145,4.947084760209888,10,f,1,1,8,1
8293,10ttt_8_uniform,27.712812921102035,6.579227374566006,10,t,1,1,8,1
8294,10mtt_8_uniform,31.11269837220809,7.8151119371718085,10,m,1,1,8,1
8295,10tffNone_8_uniform,4.199421782626361e-12,1.440895393378681e-25,10,t,0,0,8,1
8296,10fff_8_uniform,3.886246572775819e-12,1.2047474411355028e-25,10,f,0,0,8,1
8297,10mff_8_uniform,4.128540681566641e-12,1.3536772410739248e-25,10,m,0,0,8,1
8298,10ftt_8_uniform,24.899799195977465,5.242989173071803,10,f,1,1,8,1
8299,10ttt_8_uniform,39.74921382870358,12.582202308537866,10,t,1,1,8,1
8300,10mtt_8_uniform,19.8997487421324,3.034324033456336,10,m,1,1,8,1
8301,10tffNone_8_uniform,4.674442436175076e-12,1.7566262460890006e-25,10,t,0,0,8,1
8302,10fff_8_uniform,4.010559007999173e-12,1.2516901088021874e-25,10,f,0,0,8,1
8303,10mff_8_uniform,3.532133596666805e-12,1.0129828853350904e-25,10,m,0,0,8,1
8304,10ftt_8_uniform,33.04542328371661,9.759810141881962,10,f,1,1,8,1
8305,10ttt_8_uniform,28.77498913987632,6.754946067196109,10,t,1,1,8,1
8306,10mtt_8_uniform,27.23967694375247,6.140396118222011,10,m,1,1,8,1
8307,10tffNone_8_uniform,4.0370334541498914e-12,1.2779318704376452e-25,10,t,0,0,8,1
8308,10fff_8_uniform,3.854522432164602e-12,1.2341550044786054e-25,10,f,0,0,8,1
8309,10mff_8_uniform,4.180769696263195e-12,1.4060470919378266e-25,10,m,0,0,8,1
8310,10ftt_8_uniform,45.43126676640219,18.35809366488963,10,f,1,1,8,1
8311,10ttt_8_uniform,29.46183972531247,7.302838895843353,10,t,1,1,8,1
8312,10mtt_8_uniform,33.645207682521445,9.283749947767125,10,m,1,1,8,1
8313,10tffNone_8_uniform,4.684088280575061e-12,1.7846163286019524e-25,10,t,0,0,8,1
8314,10fff_8_uniform,3.245368457144665e-12,8.625304518378359e-26,10,f,0,0,8,1
8315,10mff_8_uniform,4.9962220584541e-12,1.9754295029087436e-25,10,m,0,0,8,1
8316,10ftt_8_uniform,43.31281565541543,17.537761892486905,10,f,1,1,8,1
8317,10ttt_8_uniform,28.5657137141714,7.210476854469528,10,t,1,1,8,1
8318,10mtt_8_uniform,21.071307505705477,3.5007082232392435,10,m,1,1,8,1
8319,10tffNone_8_uniform,2.618501822844569e-12,5.687936856621536e-26,10,t,0,0,8,1
8320,10fff_8_uniform,4.443091394223824e-12,1.5823560947160883e-25,10,f,0,0,8,1
8321,10mff_8_uniform,2.6303904366627655e-12,5.472080834216484e-26,10,m,0,0,8,1
8322,10ftt_8_uniform,43.197222132910355,15.040479233876333,10,f,1,1,8,1
8323,10ttt_8_uniform,32.92415526630866,8.685229621746362,10,t,1,1,8,1
8324,10mtt_8_uniform,26.38181191654584,5.430364581268144,10,m,1,1,8,1
8325,10tffNone_8_uniform,4.121270372956011e-12,1.346663067743501e-25,10,t,0,0,8,1
8326,10fff_8_uniform,4.677379295117144e-12,1.7634074014781121e-25,10,f,0,0,8,1
8327,10mff_8_uniform,5.042611213322704e-12,2.0000191201720668e-25,10,m,0,0,8,1
8328,10ftt_8_uniform,44.63182720884279,15.825892528954942,10,f,1,1,8,1
8329,10ttt_8_uniform,22.0,3.9466629086256746,10,t,1,1,8,1
8330,10mtt_8_uniform,30.56141357987225,7.429624102769653,10,m,1,1,8,1
8331,10tffNone_8_uniform,5.235557377737454e-12,2.2178773049406863e-25,10,t,0,0,8,1
8332,10fff_8_uniform,3.4426657134023844e-12,9.752018721661973e-26,10,f,0,0,8,1
8333,10mff_8_uniform,4.292313330422168e-12,1.4508375817841692e-25,10,m,0,0,8,1
8334,10ftt_8_uniform,25.573423705088842,5.587505416152303,10,f,1,1,8,1
8335,10ttt_8_uniform,13.19090595827292,1.4711576911934112,10,t,1,1,8,1
8336,10mtt_8_uniform,20.92844953645635,3.67040713513634,10,m,1,1,8,1
8337,10tffNone_8_uniform,3.861170557170611e-12,1.2251603092158484e-25,10,t,0,0,8,1
8338,10fff_8_uniform,3.732777951640977e-12,1.1060936667585902e-25,10,f,0,0,8,1
8339,10mff_8_uniform,3.8913098515539e-12,1.2187883826881023e-25,10,m,0,0,8,1
8340,10ftt_8_exponential,450.7837619080794,7589.640273580282,10,f,1,1,8,0
8341,10ttt_8_exponential,454.5239267629373,5960.623535876205,10,t,1,1,8,0
8342,10mtt_8_exponential,463.2968810600822,11262.078213364897,10,m,1,1,8,0
8343,10tffNone_8_exponential,7.79000087142746e-12,1.770012707994903e-25,10,t,0,0,8,0
8344,10fff_8_exponential,7.972054830998995e-12,1.5235783363827976e-25,10,f,0,0,8,0
8345,10mff_8_exponential,6.0601989314083675e-12,1.1063604219056153e-25,10,m,0,0,8,0
8346,10ftt_8_exponential,450.6706114225777,8091.488028769992,10,f,1,1,8,0
8347,10ttt_8_exponential,453.36298922607256,6383.167241644727,10,t,1,1,8,0
8348,10mtt_8_exponential,461.23096166671206,6826.248948390722,10,m,1,1,8,0
8349,10tffNone_8_exponential,3.148583603512985e-12,6.466357573199919e-26,10,t,0,0,8,0
8350,10fff_8_exponential,6.177214247384363e-12,9.857196974307058e-26,10,f,0,0,8,0
8351,10mff_8_exponential,5.3137637247453175e-12,9.601815288186104e-26,10,m,0,0,8,0
8352,10ftt_8_exponential,455.60509215767115,9869.339029210623,10,f,1,1,8,0
8353,10ttt_8_exponential,470.0425512653083,6079.70688765909,10,t,1,1,8,0
8354,10mtt_8_exponential,462.6899609889975,6299.359405171906,10,m,1,1,8,0
8355,10tffNone_8_exponential,1.1328088787206073e-11,3.3926512303899104e-25,10,t,0,0,8,0
8356,10fff_8_exponential,4.259545804842493e-12,5.570759631405239e-26,10,f,0,0,8,0
8357,10mff_8_exponential,7.1380990484993485e-12,1.3139248180008804e-25,10,m,0,0,8,0
8358,10ftt_8_exponential,455.7389603709562,6636.478088871847,10,f,1,1,8,0
8359,10ttt_8_exponential,442.5381339500586,9188.671103530336,10,t,1,1,8,0
8360,10mtt_8_exponential,455.1351447647171,4588.945685480092,10,m,1,1,8,0
8361,10tffNone_8_exponential,1.0174868095660842e-12,2.2530562337911693e-26,10,t,0,0,8,0
8362,10fff_8_exponential,8.45041799338812e-12,1.9394511224904534e-25,10,f,0,0,8,0
8363,10mff_8_exponential,5.449588694601824e-12,1.280671220539906e-25,10,m,0,0,8,0
8364,10ftt_8_exponential,451.64145071062734,5772.6460526531555,10,f,1,1,8,0
8365,10ttt_8_exponential,469.80634308191287,5985.063378654085,10,t,1,1,8,0
8366,10mtt_8_exponential,477.2567443211253,21905.115245937817,10,m,1,1,8,0
8367,10tffNone_8_exponential,1.1141071516582166e-11,3.0011777430889883e-25,10,t,0,0,8,0
8368,10fff_8_exponential,1.1218752594560525e-11,3.1767060457175136e-25,10,f,0,0,8,0
8369,10mff_8_exponential,6.758379486107514e-12,1.7935192875128534e-25,10,m,0,0,8,0
8370,10ftt_8_exponential,454.5723264784164,8140.497159220999,10,f,1,1,8,0
8371,10ttt_8_exponential,480.05624670448776,10560.825300499755,10,t,1,1,8,0
8372,10mtt_8_exponential,449.9511084551298,7886.420179455001,10,m,1,1,8,0
8373,10tffNone_8_exponential,5.337360396939919e-12,1.2351220677597634e-25,10,t,0,0,8,0
8374,10fff_8_exponential,1.0711075654183816e-11,3.0620289407865745e-25,10,f,0,0,8,0
8375,10mff_8_exponential,5.80523633969934e-13,1.2824447793578865e-26,10,m,0,0,8,0
8376,10ftt_8_exponential,465.0483845794973,12158.991349652591,10,f,1,1,8,0
8377,10ttt_8_exponential,482.9140710312757,18874.54452827523,10,t,1,1,8,0
8378,10mtt_8_exponential,454.15415884917314,10917.440405722991,10,m,1,1,8,0
8379,10tffNone_8_exponential,1.0265173372432378e-11,2.314795957685919e-25,10,t,0,0,8,0
8380,10fff_8_exponential,7.746352572298302e-12,2.0556892079393913e-25,10,f,0,0,8,0
8381,10mff_8_exponential,6.731835411989408e-12,1.3181524035500416e-25,10,m,0,0,8,0
8382,10ftt_8_exponential,447.2806725088845,8083.16026862715,10,f,1,1,8,0
8383,10ttt_8_exponential,471.6354524418197,10392.882940144937,10,t,1,1,8,0
8384,10mtt_8_exponential,465.85190779903434,19761.869151676023,10,m,1,1,8,0
8385,10tffNone_8_exponential,4.849026188134961e-12,9.851949679747532e-26,10,t,0,0,8,0
8386,10fff_8_exponential,1.3629952026015629e-11,4.1338067133388784e-25,10,f,0,0,8,0
8387,10mff_8_exponential,5.592365748997047e-12,1.1852242914405242e-25,10,m,0,0,8,0
8388,10ftt_8_exponential,473.12154886455977,7931.307466621178,10,f,1,1,8,0
8389,10ttt_8_exponential,447.37232815631324,12613.245920144851,10,t,1,1,8,0
8390,10mtt_8_exponential,457.2395433468107,5262.429068600866,10,m,1,1,8,0
8391,10tffNone_8_exponential,1.2169550529476244e-11,4.198334019271203e-25,10,t,0,0,8,0
8392,10fff_8_exponential,1.1058319157682783e-11,2.80275643971917e-25,10,f,0,0,8,0
8393,10mff_8_exponential,8.565215490163514e-12,2.8175624352953535e-25,10,m,0,0,8,0
8394,10ftt_8_exponential,461.6015597893924,18312.602284850913,10,f,1,1,8,0
8395,10ttt_8_exponential,451.8141210719293,11739.758252881096,10,t,1,1,8,0
8396,10mtt_8_exponential,437.2482132610721,6117.24466535473,10,m,1,1,8,0
8397,10tffNone_8_exponential,8.028606523395576e-12,1.7384356923538692e-25,10,t,0,0,8,0
8398,10fff_8_exponential,1.398564902923168e-11,4.246743922152016e-25,10,f,0,0,8,0
8399,10mff_8_exponential,9.577494532710468e-12,2.8208929579927846e-25,10,m,0,0,8,0
8400,1ftt_9_uniform,47.686476070265456,20.37755364785208,1,f,1,1,9,1
8401,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8402,1mtt_9_uniform,47.53945729601885,20.980110658004293,1,m,1,1,9,1
8403,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8404,1fff_9_uniform,36.959437225152655,11.995538066127494,1,f,0,0,9,1
8405,1mff_9_uniform,19.183326093250876,3.3097252262844683,1,m,0,0,9,1
8406,1ftt_9_uniform,32.0624390837628,8.964430050724289,1,f,1,1,9,1
8407,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8408,1mtt_9_uniform,53.028294334251406,26.709218295613756,1,m,1,1,9,1
8409,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8410,1fff_9_uniform,16.911534525287763,2.753866321351855,1,f,0,0,9,1
8411,1mff_9_uniform,25.059928172283335,5.779253032476193,1,m,0,0,9,1
8412,1ftt_9_uniform,44.76605857119878,17.57212669985301,1,f,1,1,9,1
8413,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8414,1mtt_9_uniform,43.08131845707603,16.52627770739148,1,m,1,1,9,1
8415,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8416,1fff_9_uniform,30.331501776206203,8.478255401869982,1,f,0,0,9,1
8417,1mff_9_uniform,37.013511046643494,12.812997287453777,1,m,0,0,9,1
8418,1ftt_9_uniform,32.155870381627054,9.485485152674206,1,f,1,1,9,1
8419,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8420,1mtt_9_uniform,41.80908992073375,15.377704793188396,1,m,1,1,9,1
8421,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8422,1fff_9_uniform,26.68332812825267,6.647196868954415,1,f,0,0,9,1
8423,1mff_9_uniform,30.331501776206203,8.254492225056277,1,m,0,0,9,1
8424,1ftt_9_uniform,61.53048025166064,37.78118485333114,1,f,1,1,9,1
8425,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8426,1mtt_9_uniform,31.400636936215164,8.977070233778857,1,m,1,1,9,1
8427,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8428,1fff_9_uniform,31.016124838541646,8.82697676415189,1,f,0,0,9,1
8429,1mff_9_uniform,22.44994432064365,4.891235859293789,1,m,0,0,9,1
8430,1ftt_9_uniform,44.49719092257398,17.774668501438924,1,f,1,1,9,1
8431,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8432,1mtt_9_uniform,40.84115571332428,16.752426134997652,1,m,1,1,9,1
8433,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8434,1fff_9_uniform,30.23243291566195,8.50870525489308,1,f,0,0,9,1
8435,1mff_9_uniform,30.430248109405877,8.721453377265892,1,m,0,0,9,1
8436,1ftt_9_uniform,36.742346141747674,12.424382576573409,1,f,1,1,9,1
8437,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8438,1mtt_9_uniform,25.80697580112788,5.996829021287169,1,m,1,1,9,1
8439,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8440,1fff_9_uniform,27.784887978899608,6.868388870735203,1,f,0,0,9,1
8441,1mff_9_uniform,40.91454509095757,14.882106716880521,1,m,0,0,9,1
8442,1ftt_9_uniform,43.93176527297759,18.036131624222588,1,f,1,1,9,1
8443,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8444,1mtt_9_uniform,51.65268628057983,25.91406437339364,1,m,1,1,9,1
8445,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8446,1fff_9_uniform,40.124805295477756,14.699842619125778,1,f,0,0,9,1
8447,1mff_9_uniform,29.0516780926679,7.941813002605247,1,m,0,0,9,1
8448,1ftt_9_uniform,43.58898943540674,17.028319081912237,1,f,1,1,9,1
8449,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8450,1mtt_9_uniform,45.36518488885502,19.17931585919932,1,m,1,1,9,1
8451,1tffNone_9_uniform,0.0,0.0,1,t,0,0,9,1
8452,1fff_9_uniform,20.29778313018444,3.8875225729036593,1,f,0,0,9,1
8453,1mff_9_uniform,29.664793948382652,8.395889978856301,1,m,0,0,9,1
8454,1ftt_9_uniform,55.42562584220407,28.66826141870471,1,f,1,1,9,1
8455,1ttt_9_uniform,0.0,0.0,1,t,1,1,9,1
8456,1mtt_9_uniform,42.871902220452036,16.780129813114847,1,m,1,1,9,1
